Plan	Expected NPV	Expected Cost	Investment Risk	Pareto?
{1=1,2,A,I,J,M, 2=B,D,E,F,K,L, 3=C,N,O, 4=G,H}	2251.43	1518.41	0.0861915310333268	No
{1=1,2,I,M,N, 2=A,C,D,E,L, 4=F,H, 5=B,G,O, 6=J,K}	1709.83	1149.69	0.10570704787035594	No
{1=1,2,A,I,J,M,N, 2=B,F,L, 3=C,D, 4=E,G, 5=O, 6=K, 9=H}	1860.45	1059.77	0.10011738072998658	Yes
{1=1,2,A,I,M,N, 2=B,C,D,E,L, 3=F,J,K, 4=G,H, 5=O}	2101.47	1416.08	0.09036034734018931	No
{1=1,2,A,I,J,M, 2=B,F,L,N, 3=D,K, 4=E,O, 5=C,G, 6=H}	1994.28	1168.12	0.09490366712482531	Yes
{1=1,2,A,I,M,N, 2=B,E,L, 3=D,F,J,K, 4=G,H, 5=C,O}	2013.24	1372.38	0.09377083930943865	No
{1=1,2,I,J,M,N, 2=A,C,E,F,H,L, 4=D,G, 5=B,O, 6=K}	1953.44	1317.02	0.09597988631160984	No
{1=1,2,I,J,M, 2=A,L, 3=C,H,K,N, 4=D,F, 5=B,G,O, 7=E}	1793.43	1087.76	0.10292123295941208	No
{1=1,2,A,I,J,M, 2=B,C,D,E,F,K,L, 3=G,N,O, 4=H}	2301.04	1611.56	0.08484818311812567	Yes
{1=1,2,A,I,J,M, 2=B,L,N, 3=D,K, 4=E,F,O, 5=C, 6=G,H}	1921.72	1129.4	0.09748123186349548	No
{1=1,2,A,I,M,N, 2=B,C,D,E,F,L, 4=G,H, 5=O, 6=J,K}	1883.24	1341.02	0.09824606031203328	No
{1=1,2,I,J,M, 2=A,B,D,F,H,L, 3=C,K,N,O, 4=E,G}	2173.53	1467.01	0.08858442998515652	No
{1=1,2,A,I,J,M,N, 2=B,F,H,L, 3=C,D,K, 4=E,G, 5=O}	2133.01	1348.24	0.08989100547722546	No
{1=1,2,A,M,N, 2=B,C,J,K,L, 3=H,I, 4=D,F, 5=G,O, 7=E}	1896.36	1171.11	0.09822926266746429	No
{1=1,2,A,J,M,N, 2=C,L, 3=H,I, 4=D,F, 5=B,G,O, 6=K, 7=E}	1672.71	916.41	0.10836994034537109	Yes
{1=1,2,A,I,M,N, 2=B,C,D,E,J,K,L, 3=F,O, 4=G,H}	2240.72	1558.36	0.08608288327287009	No
{1=1,2,I,J,M,N, 2=A,B,D,F,L, 3=C,G,K,O, 4=E,H}	2191.01	1421.07	0.08805127921227059	No
{1=1,2,N, 2=A,B,C,L, 3=D,I, 4=F,O, 5=G,K, 6=H, 7=E, 8=J,M}	1270.58	879.28	0.13341465976224082	No
{1=1,2,A,I,M, 2=B,C,F,H,L, 3=D,J,N, 4=E,O, 5=G,K}	1956.62	1229.8	0.09580485797995891	No
{1=1,2,A,I,J,M,N, 2=C,D,E,F,H,L, 3=B,K, 4=G, 5=O}	2213.35	1481.35	0.0872175657070688	No
{1=1,2,A,M,N, 2=B,E,F,J,K,L, 3=C,D,G,H,I, 5=O}	2154.0	1631.96	0.08910383836857047	No
{1=1,2,I,J,M,N, 2=A,B,C,D,F,H,L, 4=E,G, 5=K,O}	2079.36	1444.99	0.0915620907132216	No
{1=1,2,A,I,M,N, 2=B,C,E,J,K,L, 3=D,F, 4=G,H, 5=O}	2155.57	1406.37	0.08880015428189493	No
{1=1,2,A,I,J,M, 2=B,E,L,N, 3=D,F, 4=G,H, 5=C,O, 6=K}	1943.38	1109.72	0.09656919932351402	Yes
{1=1,2,A,J,M, 2=B,C,L,N, 3=D,H,I, 4=E,O, 5=F, 6=G,K}	1835.83	1093.68	0.10045612400359144	No
{1=1,2,A,I,J,M, 2=B,E,F,L,N, 3=D,K, 4=O, 5=C,G, 6=H}	2054.61	1292.19	0.09258325837431117	No
{1=1,2,A,I,M,N, 2=B,C,L, 3=D, 4=F,O, 5=G, 6=H,J,K, 7=E}	1621.28	1041.42	0.11064374571039405	No
{1=1,2,A, 2=B,L, 3=D,I, 4=E,F, 5=C,K, 6=G,H,N,O, 8=J,M}	1155.34	953.96	0.14516748761816742	No
{1=1,2,A,M, 2=C,J,K,L, 3=H,I,N, 4=D,F, 5=G,O, 6=B, 7=E}	1753.11	1079.73	0.10480549060881995	No
{1=1,2,A,I,J,M,N, 2=C,E,F,K,L, 3=G, 4=D,H, 5=B,O}	2131.78	1384.25	0.08999309205559047	No
{1=1,2,J,M,N, 2=A,B,L, 3=C,D,I, 4=E,F, 5=G,K,O, 6=H}	1819.65	1068.23	0.10149176714543899	No
{1=1,2,A,I,M,N, 2=B,C,D,E,L, 3=F,K,O, 4=G,H, 5=J}	2083.96	1351.09	0.09068578105652766	No
{1=1,2,A,J,M,N, 2=B,E,F,H,I,K,L, 3=D,G, 5=C,O}	2201.92	1570.5	0.08809785479002491	No
{1=1,2,I,J,M,N, 2=A,B,D,F,H,L, 3=C, 4=E,G, 5=K,O}	2059.31	1350.52	0.09230666411087109	No
{1=1,2,A,I,J,M, 2=B,C,E,F,K,L, 3=N, 4=D,G,H, 5=O}	2157.81	1480.33	0.08911340504014112	No
{1=1,2,A,I,J,M,N, 2=B,C,D,E,F,L, 3=K,O, 4=G,H}	2256.29	1467.48	0.08575309309569154	Yes
{1=1,2,I,J,M,N, 2=A,C,F,L, 3=D, 4=E,G,H, 5=B,O, 6=K}	1879.38	1116.12	0.0991697104527788	No
{1=1,2,I,J,M,N, 2=B,C,F,K,L, 3=A,D, 4=E, 5=G,O, 6=H}	2057.55	1294.8	0.0926391470006978	No
{1=1,2,I,J,M, 2=A,B,C,D,E,F,L, 3=K,N,O, 4=G, 5=H}	2190.96	1474.29	0.08796336641770035	No
{1=1,2,I,J,M,N, 2=A,B,F,L, 3=C,D,K, 4=E,G,H, 5=O}	2076.29	1285.76	0.09181027991612714	No
{1=1,2,A,J,M,N, 2=B,D,E,I,L, 3=C, 4=F, 5=H,O, 6=G,K}	1899.45	1240.24	0.09793692970219577	No
{1=1,2,A,J,M,N, 2=B,C,F,I,K,L, 3=D,E,G, 4=H, 5=O}	2188.44	1451.93	0.08829185125855638	No
{1=1,2,A,I,M,N, 2=B,F,H,K,L, 3=D,J, 4=E,G, 5=C,O}	2062.76	1296.91	0.0925151014926303	No
{1=1,2,A,I,J,M,N, 2=B,F,K,L, 3=C,D, 4=E,G,H, 5=O}	2136.1	1288.07	0.08993163400026824	Yes
{1=1,2,A,I,J,M,N, 2=B,C,D,E,F,H,L, 3=K, 4=G,O}	2270.22	1583.61	0.08536187925174811	Yes
{1=1,2,A,I,J,M, 2=B,C,F,H,L,N, 3=D,K, 4=E,G,O}	2165.53	1360.27	0.08874446977516798	Yes
